   37.479  0.5  1 (2p) 2p      1679.788  1.5  5 (3p) 2d       203.622   0.1508
   37.816  1.5  1 (2p) 2p      1680.497  2.5  5 (3p) 2d       203.668   0.2973
  -56.300  1.5  1 (4s) 4s      1587.829  2.5  4 (1d) 2d       203.848   0.0003
    0.000  2.5  1 (2d) 2d      1645.762  2.5  4 (1s) 2d       204.050   0.0006
   -0.255  1.5  1 (2d) 2d      1645.762  2.5  4 (1s) 2d       204.082   0.0007
  -56.300  1.5  1 (4s) 4s      1590.907  1.5  4 (1d) 2p       204.229   0.0003
  -56.300  1.5  1 (4s) 4s      1593.260  0.5  4 (1d) 2s       204.521   0.0001
   -0.255  1.5  1 (2d) 2d      1670.369  1.5  5 (3p) 4f       207.133   0.0011
    0.000  2.5  1 (2d) 2d      1670.859  2.5  5 (3p) 4f       207.162   0.0006
   -0.255  1.5  1 (2d) 2d      1670.859  2.5  5 (3p) 4f       207.193   0.0103
    0.000  2.5  1 (2d) 2d      1672.088  3.5  5 (3p) 4f       207.314   0.0144
    0.000  2.5  1 (2d) 2d      1672.488  1.5  5 (3p) 4d       207.364   0.0011
   -0.255  1.5  1 (2d) 2d      1672.488  1.5  5 (3p) 4d       207.395   0.0011
   -0.255  1.5  1 (2d) 2d      1672.581  0.5  5 (3p) 4d       207.407   0.0002
    0.000  2.5  1 (2d) 2d      1673.038  2.5  5 (3p) 4p       207.432   0.0017
   -0.255  1.5  1 (2d) 2d      1673.038  2.5  5 (3p) 4p       207.464   0.0007
    0.000  2.5  1 (2d) 2d      1673.942  1.5  5 (3p) 2p       207.544   0.0006
   -0.255  1.5  1 (2d) 2d      1673.942  1.5  5 (3p) 2p       207.576   0.0090
    0.000  2.5  1 (2d) 2d      1675.052  3.5  5 (3p) 4d       207.682   0.0016
    0.000  2.5  1 (2d) 2d      1675.572  2.5  5 (3p) 2f       207.746   0.0067
   -0.255  1.5  1 (2d) 2d      1675.572  2.5  5 (3p) 2f       207.778   0.3095
    0.000  2.5  1 (2d) 2d      1675.893  2.5  5 (3p) 4p       207.786   0.0003
   -0.255  1.5  1 (2d) 2d      1675.862  0.5  5 (3p) 2p       207.814   0.0007
   -0.255  1.5  1 (2d) 2d      1675.893  2.5  5 (3p) 4p       207.817   0.0119
   37.816  1.5  1 (2p) 2p      1714.233  2.5  5 (1d) 2f       207.851   0.0011
   37.816  1.5  1 (2p) 2p      1714.764  1.5  5 (1d) 2d       207.917   0.0028
   37.816  1.5  1 (2p) 2p      1714.850  2.5  5 (1d) 2d       207.927   0.0740
   37.479  0.5  1 (2p) 2p      1714.764  1.5  5 (1d) 2d       207.958   0.0281
   37.816  1.5  1 (2p) 2p      1716.136  0.5  5 (1d) 2p       208.087   0.0103
    0.000  2.5  1 (2d) 2d      1678.452  3.5  5 (3p) 2f       208.103   0.4573
   37.816  1.5  1 (2p) 2p      1716.353  1.5  5 (1d) 2p       208.114   0.0900
